method,sample_id,split,dataset,budget,dense_correct,dense_reliant,eligible_interventions,answer_fidelity,intervention_pass,intervention_answer_fidelity,legacy_flip_safe,reference_safe,combined_gold_safe,safety_pattern_64_128_256_432,minimum_observed_safe_budget,monotonic
fastv,visual_counterfact_size_000091,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000091,test,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000091,test,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000091,test,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000092,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000092,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000092,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000092,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000094,test,visual_counterfact_size,64,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000094,test,visual_counterfact_size,128,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000094,test,visual_counterfact_size,256,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000094,test,visual_counterfact_size,432,True,True,gray|irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000100,validation,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000100,validation,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000100,validation,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000100,validation,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000102,test,visual_counterfact_size,64,True,True,counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000102,test,visual_counterfact_size,128,True,True,counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000102,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000102,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000105,test,visual_counterfact_size,64,False,True,blur|irrelevant,True,False,False,False,False,,0011,256,True
fastv,visual_counterfact_size_000105,test,visual_counterfact_size,128,False,True,blur|irrelevant,True,False,False,False,False,,0011,256,True
fastv,visual_counterfact_size_000105,test,visual_counterfact_size,256,False,True,blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,visual_counterfact_size_000105,test,visual_counterfact_size,432,False,True,blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,visual_counterfact_size_000108,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000108,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000108,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000108,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000113,test,visual_counterfact_size,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000113,test,visual_counterfact_size,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000113,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000113,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000115,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0011,256,True
fastv,visual_counterfact_size_000115,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0011,256,True
fastv,visual_counterfact_size_000115,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000115,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000118,validation,visual_counterfact_size,64,True,True,counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000118,validation,visual_counterfact_size,128,True,True,counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000118,validation,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000118,validation,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000123,test,visual_counterfact_size,64,True,True,irrelevant,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000123,test,visual_counterfact_size,128,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000123,test,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000123,test,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000126,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000126,test,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000126,test,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000126,test,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000127,test,visual_counterfact_size,64,True,False,,False,True,True,False,False,,0111,128,True
fastv,visual_counterfact_size_000127,test,visual_counterfact_size,128,True,False,,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000127,test,visual_counterfact_size,256,True,False,,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000127,test,visual_counterfact_size,432,True,False,,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000132,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000132,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000132,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000132,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000134,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000134,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000134,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000134,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000144,test,visual_counterfact_size,64,True,True,counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000144,test,visual_counterfact_size,128,True,True,counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000144,test,visual_counterfact_size,256,True,True,counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000144,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000148,test,visual_counterfact_size,64,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000148,test,visual_counterfact_size,128,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000148,test,visual_counterfact_size,256,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000148,test,visual_counterfact_size,432,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000152,test,visual_counterfact_size,64,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000152,test,visual_counterfact_size,128,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000152,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000152,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000158,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000158,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000158,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000158,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000162,test,visual_counterfact_size,64,False,True,gray|blur|irrelevant,True,True,False,True,False,,0000,full,True
fastv,visual_counterfact_size_000162,test,visual_counterfact_size,128,False,True,gray|blur|irrelevant,True,True,False,True,False,,0000,full,True
fastv,visual_counterfact_size_000162,test,visual_counterfact_size,256,False,True,gray|blur|irrelevant,True,True,False,True,False,,0000,full,True
fastv,visual_counterfact_size_000162,test,visual_counterfact_size,432,False,True,gray|blur|irrelevant,True,True,False,True,False,,0000,full,True
fastv,visual_counterfact_size_000164,validation,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0101,128,False
fastv,visual_counterfact_size_000164,validation,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0101,128,False
fastv,visual_counterfact_size_000164,validation,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0101,128,False
fastv,visual_counterfact_size_000164,validation,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0101,128,False
fastv,visual_counterfact_size_000167,test,visual_counterfact_size,64,True,True,irrelevant,False,True,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000167,test,visual_counterfact_size,128,True,True,irrelevant,True,True,False,True,False,False,0001,432,True
fastv,visual_counterfact_size_000167,test,visual_counterfact_size,256,True,True,irrelevant,True,True,False,True,False,False,0001,432,True
fastv,visual_counterfact_size_000167,test,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000169,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000169,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000169,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000169,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000176,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1011,64,False
fastv,visual_counterfact_size_000176,test,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,False,True,False,False,1011,64,False
fastv,visual_counterfact_size_000176,test,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1011,64,False
fastv,visual_counterfact_size_000176,test,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1011,64,False
fastv,visual_counterfact_size_000177,validation,visual_counterfact_size,64,True,True,counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000177,validation,visual_counterfact_size,128,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000177,validation,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000177,validation,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000189,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000189,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000189,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000189,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000194,test,visual_counterfact_size,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000194,test,visual_counterfact_size,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000194,test,visual_counterfact_size,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000194,test,visual_counterfact_size,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000195,test,visual_counterfact_size,64,True,True,counterfactual,False,True,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000195,test,visual_counterfact_size,128,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000195,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000195,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000199,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000199,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0001,432,True
fastv,visual_counterfact_size_000199,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0001,432,True
fastv,visual_counterfact_size_000199,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000201,test,visual_counterfact_size,64,True,True,gray|irrelevant,False,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000201,test,visual_counterfact_size,128,True,True,gray|irrelevant,True,True,False,True,False,False,0001,432,True
fastv,visual_counterfact_size_000201,test,visual_counterfact_size,256,True,True,gray|irrelevant,True,True,False,True,False,False,0001,432,True
fastv,visual_counterfact_size_000201,test,visual_counterfact_size,432,True,True,gray|irrelevant,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000204,test,visual_counterfact_size,64,False,True,gray|blur|irrelevant,True,False,False,False,False,,0111,128,True
fastv,visual_counterfact_size_000204,test,visual_counterfact_size,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000204,test,visual_counterfact_size,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000204,test,visual_counterfact_size,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,visual_counterfact_size_000206,test,visual_counterfact_size,64,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000206,test,visual_counterfact_size,128,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000206,test,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000206,test,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000215,validation,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000215,validation,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000215,validation,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000215,validation,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000216,test,visual_counterfact_size,64,True,True,irrelevant,True,True,False,True,False,False,0111,128,True
fastv,visual_counterfact_size_000216,test,visual_counterfact_size,128,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000216,test,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000216,test,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000218,validation,visual_counterfact_size,64,True,True,irrelevant,False,True,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000218,validation,visual_counterfact_size,128,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000218,validation,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000218,validation,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000219,test,visual_counterfact_size,64,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000219,test,visual_counterfact_size,128,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000219,test,visual_counterfact_size,256,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000219,test,visual_counterfact_size,432,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000227,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000227,test,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000227,test,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000227,test,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000229,test,visual_counterfact_size,64,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000229,test,visual_counterfact_size,128,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000229,test,visual_counterfact_size,256,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000229,test,visual_counterfact_size,432,True,True,gray|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000230,test,visual_counterfact_size,64,False,True,gray|blur|irrelevant,False,False,True,False,False,,0011,256,True
fastv,visual_counterfact_size_000230,test,visual_counterfact_size,128,False,True,gray|blur|irrelevant,False,False,True,False,False,,0011,256,True
fastv,visual_counterfact_size_000230,test,visual_counterfact_size,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,visual_counterfact_size_000230,test,visual_counterfact_size,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,visual_counterfact_size_000233,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
fastv,visual_counterfact_size_000233,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
fastv,visual_counterfact_size_000233,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
fastv,visual_counterfact_size_000233,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
fastv,visual_counterfact_size_000242,validation,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000242,validation,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000242,validation,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000242,validation,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000252,test,visual_counterfact_size,64,False,True,blur,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000252,test,visual_counterfact_size,128,False,True,blur,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000252,test,visual_counterfact_size,256,False,True,blur,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000252,test,visual_counterfact_size,432,False,True,blur,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000254,test,visual_counterfact_size,64,False,True,gray|blur|irrelevant,True,False,False,False,False,,0001,432,True
fastv,visual_counterfact_size_000254,test,visual_counterfact_size,128,False,True,gray|blur|irrelevant,True,False,False,False,False,,0001,432,True
fastv,visual_counterfact_size_000254,test,visual_counterfact_size,256,False,True,gray|blur|irrelevant,True,False,False,False,False,,0001,432,True
fastv,visual_counterfact_size_000254,test,visual_counterfact_size,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0001,432,True
fastv,visual_counterfact_size_000255,test,visual_counterfact_size,64,False,True,irrelevant,True,True,True,True,True,,1101,64,False
fastv,visual_counterfact_size_000255,test,visual_counterfact_size,128,False,True,irrelevant,True,True,True,True,True,,1101,64,False
fastv,visual_counterfact_size_000255,test,visual_counterfact_size,256,False,True,irrelevant,True,True,False,True,False,,1101,64,False
fastv,visual_counterfact_size_000255,test,visual_counterfact_size,432,False,True,irrelevant,True,True,True,True,True,,1101,64,False
fastv,visual_counterfact_size_000257,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000257,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000257,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000257,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000261,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000261,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000261,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000261,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000266,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000266,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000266,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000266,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000269,test,visual_counterfact_size,64,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000269,test,visual_counterfact_size,128,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000269,test,visual_counterfact_size,256,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000269,test,visual_counterfact_size,432,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000271,validation,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000271,validation,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,True,False,True,False,False,0011,256,True
fastv,visual_counterfact_size_000271,validation,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000271,validation,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000273,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000273,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000273,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000273,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000274,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000274,test,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,False,False,True,False,False,False,0011,256,True
fastv,visual_counterfact_size_000274,test,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000274,test,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000275,validation,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000275,validation,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000275,validation,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000275,validation,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000276,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000276,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000276,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000276,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000280,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
fastv,visual_counterfact_size_000280,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
fastv,visual_counterfact_size_000280,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
fastv,visual_counterfact_size_000280,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0000,full,True
