dataset,dense_gpu_energy_joule,gpu_energy_joule,latency_ms,method,model,provenance,sample_id,seed,selected_budget,supported_correct,task_correct,unsafe_acceptance
pope_adversarial,29.25880033016205,18.63335066437721,93.38693699100986,scope,7b,prospective,pope_adversarial_001308,2103,256,False,False,False
pope_adversarial,33.40269424438477,15.30380302667618,89.95307100121863,scope,7b,prospective,pope_adversarial_000751,2103,256,False,True,False
pope_popular,35.01741878509522,19.236594789028167,114.47918698831927,scope,7b,development,pope_popular_000495,2103,432,False,True,False
pope_adversarial,40.502420191764834,12.976449998617174,89.78165400912985,scope,7b,development,pope_adversarial_000131,2103,256,False,True,False
pope_adversarial,41.05204625129699,14.475208172798158,100.07288100314327,scope,7b,development,pope_adversarial_000490,2103,256,True,True,False
pope_random,39.79372398495674,14.601414320468903,98.99032200337388,scope,7b,prospective,pope_random_001248,2103,256,False,False,False
pope_popular,37.27013448596,17.431654711961748,114.48471699259244,scope,7b,prospective,pope_popular_002808,2103,432,False,False,True
pope_adversarial,32.485321750640864,15.557147884368897,92.53622600226663,scope,7b,development,pope_adversarial_000722,2103,256,True,True,False
pope_popular,34.789232995510105,21.88217262029648,117.32120800297707,scope,7b,development,pope_popular_000735,2103,432,False,True,False
pope_popular,35.395679054260256,22.139147778749468,110.63233499589842,scope,7b,development,pope_popular_000420,2103,432,True,True,False
pope_random,35.05847702026367,19.559297747612,91.23456000816077,scope,7b,development,pope_random_000555,2103,256,False,True,False
pope_adversarial,36.79332513332367,21.720750710964204,100.73966400523204,scope,7b,development,pope_adversarial_000385,2103,256,False,True,False
pope_adversarial,39.98273031711578,20.397606790065765,90.22624899807852,scope,7b,development,pope_adversarial_000085,2103,256,True,True,False
pope_popular,36.17192543268204,26.313494087457656,114.10320099093951,scope,7b,development,pope_popular_000195,2103,432,False,True,False
pope_adversarial,37.89180537223816,28.70725855231285,115.25596999854315,scope,7b,prospective,pope_adversarial_002022,2103,256,False,False,False
pope_random,36.9118622648716,24.3303540456295,93.00366199749988,scope,7b,prospective,pope_random_001141,2103,256,False,True,False
pope_popular,32.48610562562943,31.661180124282836,115.03499100217596,scope,7b,prospective,pope_popular_002941,2103,432,False,True,False
visual_counterfact_size,15.263486874103547,27.48801870942116,142.0031919988105,random,7b,prospective,visual_counterfact_size_000296,2103,dense,True,True,False
pope_random,14.773547966480256,24.707098301649093,90.87019199796487,random,7b,development,pope_random_000330,2103,256,True,True,False
pope_popular,15.630911378860477,24.555978806018828,90.31164800398983,random,7b,prospective,pope_popular_002449,2103,256,True,True,False
visual_counterfact_color,28.52620178818703,38.340105323791505,126.22466898756102,random,7b,development,visual_counterfact_color_000287,2103,432,True,True,False
mmstar,23.379792684316637,28.160207426548006,91.78322298976127,random,7b,development,mmstar_000498,2103,dense,False,False,False
pope_popular,27.763018673658372,28.002097463607786,90.07763098634314,random,7b,development,pope_popular_000656,2103,256,True,True,False
visual_counterfact_size,39.051433428525925,39.06202828884125,133.51069699274376,random,7b,development,visual_counterfact_size_000684,2103,dense,False,False,False
pope_popular,37.15905283927918,25.982220454216005,92.4411180021707,random,7b,development,pope_popular_000127,2103,256,False,True,False
visual_counterfact_color,49.14269124269485,32.40883244037629,122.49389701173641,random,7b,prospective,visual_counterfact_color_000299,2103,432,True,True,False
pope_adversarial,36.2825982940197,25.284902806282044,97.54463599529117,random,7b,development,pope_adversarial_000398,2103,256,False,False,False
pope_popular,36.851109151840205,21.95199561953544,90.59461600554641,random,7b,development,pope_popular_000256,2103,256,True,True,False
pope_adversarial,34.02075517296791,21.8392388176918,90.24782900814898,random,7b,prospective,pope_adversarial_002634,2103,256,True,True,False
mmstar,32.27944532632828,23.789195147752764,90.2977980003925,random,7b,prospective,mmstar_001346,2103,dense,False,False,False
pope_popular,32.39454657196998,25.016091960668565,93.52930600289255,random,7b,development,pope_popular_000357,2103,256,False,True,False
visual_counterfact_size,41.53401540637016,39.1406670498848,118.464118000702,random,7b,prospective,visual_counterfact_size_000289,2103,dense,True,True,False
visual_counterfact_color,49.75566027164459,35.921219096183776,103.64540500449948,random,7b,development,visual_counterfact_color_000073,2103,432,False,True,True
mmstar,33.54154293298721,33.06713872432709,98.72547400300391,random,7b,prospective,mmstar_000254,2103,dense,False,False,False
mmstar,37.40728747844696,32.94694303393364,101.25253901060205,random,7b,prospective,mmstar_001097,2103,dense,False,False,False
pope_popular,34.214126136302944,28.163224571943285,94.19018001062796,random,7b,development,pope_popular_000360,2103,256,True,True,False
mmstar,39.23982793092727,29.237802200317386,99.08629998972174,random,7b,development,mmstar_000502,2103,432,False,False,False
visual_counterfact_color,38.769577703475946,27.20602815628052,95.21328000118956,random,7b,development,visual_counterfact_color_000306,2103,432,True,True,False
mmstar,42.81767835617066,27.41534920692444,98.7893540004734,random,7b,prospective,mmstar_000324,2103,dense,False,False,False
mmstar,46.39839197158813,27.759231383800504,106.31793799984735,random,7b,prospective,mmstar_000788,2103,dense,False,True,False
visual_counterfact_size,48.128171700239186,30.846659661531447,116.95113198948093,random,7b,prospective,visual_counterfact_size_000212,2103,dense,True,True,False
mmstar,43.72899848461151,24.74242001771927,92.96919099870138,random,7b,development,mmstar_001498,2103,dense,False,False,False
mmstar,44.441734342575074,30.682716122865678,94.49099599441979,random,7b,development,mmstar_001162,2103,dense,False,False,False
mmstar,44.82498896598816,37.03471568107605,111.56046600081027,random,7b,prospective,mmstar_000796,2103,dense,False,False,False
mmstar,39.64580879449844,34.740291202068335,93.56840600958094,random,7b,prospective,mmstar_001402,2103,dense,False,False,False
visual_counterfact_color,40.4943204677105,71.4080129301548,199.85830399673432,random,7b,prospective,visual_counterfact_color_000312,2103,432,True,True,False
mmstar,41.91666697740555,33.35401918888092,97.48510700592306,random,7b,development,mmstar_001111,2103,dense,True,True,False
pope_popular,39.540348391532895,28.34371110677719,94.03251099865884,random,7b,prospective,pope_popular_002670,2103,256,True,True,False
pope_adversarial,38.57904578447342,28.602898367643352,94.91990300011821,random,7b,development,pope_adversarial_000291,2103,256,True,True,False
mmstar,42.23263970613479,24.02925513267517,102.03099099453539,random,7b,prospective,mmstar_000794,2103,dense,False,True,False
pope_random,41.24590631723404,23.167636482715608,103.56979600328486,random,7b,development,pope_random_000014,2103,256,False,False,False
mmstar,43.11852543354035,20.89515440940857,99.5081669971114,random,7b,development,mmstar_000333,2103,dense,False,False,False
mmstar,41.63035083651543,22.15076312541962,94.50930599996354,random,7b,prospective,mmstar_000105,2103,dense,False,False,False
mmstar,137.26958276987077,24.645290434360508,99.07850000308827,random,7b,development,mmstar_001167,2103,dense,True,True,False
mmstar,55.2067075407505,47.120520595312115,153.05638199788518,random,7b,development,mmstar_000758,2103,432,False,False,True
mmstar,30.869683690071106,30.696562883853915,91.669235000154,random,7b,prospective,mmstar_000167,2103,432,False,True,False
mmstar,103.7749738585949,178.54087001323703,461.5382320043864,random,7b,development,mmstar_001283,2103,dense,False,False,False
visual_counterfact_size,20.30962337017059,36.1946869957447,93.68742399965413,random,7b,prospective,visual_counterfact_size_000527,2103,dense,True,True,False
visual_counterfact_size,23.8509112238884,42.34516892433167,114.81585400179029,random,7b,prospective,visual_counterfact_size_000044,2103,dense,False,False,False
visual_counterfact_size,30.000967150926595,37.65814337968826,104.8578140034806,random,7b,development,visual_counterfact_size_000637,2103,dense,True,True,False
pope_random,27.298354611396793,29.82942407369613,97.44950699678157,random,7b,prospective,pope_random_001362,2103,256,True,True,False
visual_counterfact_color,28.842481584548953,29.594467225074766,100.55138600000646,random,7b,prospective,visual_counterfact_color_000149,2103,432,True,True,False
pope_random,25.815164437294005,23.920772334337233,94.94566200010013,random,7b,prospective,pope_random_001764,2103,256,True,True,False
visual_counterfact_size,26.476574535369874,22.76329993724823,91.14181000040844,random,7b,development,visual_counterfact_size_000352,2103,dense,True,True,False
mmstar,27.507978892326356,22.204423010349274,92.45580699644051,random,7b,prospective,mmstar_000911,2103,dense,False,False,False
mmstar,30.186975679397587,23.507467900514605,98.53201599617023,random,7b,development,mmstar_001128,2103,dense,False,False,False
visual_counterfact_color,28.856661639213563,25.342301713228224,109.9762619996909,random,7b,development,visual_counterfact_color_000248,2103,432,True,True,False
mmstar,68.82474383592606,55.734284173250195,232.47528899810277,random,7b,prospective,mmstar_000028,2103,dense,False,True,False
visual_counterfact_size,37.564207947254175,33.966384410858154,123.56201600050554,random,7b,development,visual_counterfact_size_000698,2103,dense,False,False,False
pope_random,29.135368542671202,24.415700862407682,88.20934999675956,random,7b,prospective,pope_random_001122,2103,256,True,True,False
visual_counterfact_size,37.41217258930206,29.335385472774508,103.07061100320425,random,7b,development,visual_counterfact_size_000152,2103,dense,False,True,False
visual_counterfact_size,33.45049066901207,28.50115391969681,99.98157199879643,random,7b,development,visual_counterfact_size_000506,2103,dense,True,True,False
visual_counterfact_color,45.1044367992878,40.04935897350312,139.90359399758745,random,7b,prospective,visual_counterfact_color_000271,2103,432,True,True,False
mmstar,31.202930802106863,28.69003119111061,91.38424799311906,random,7b,prospective,mmstar_001006,2103,dense,False,False,False
pope_random,27.048811740875248,29.305966240167617,90.28272899740841,random,7b,development,pope_random_000175,2103,256,False,True,False
pope_random,25.900067951679233,30.57868108868599,88.38392799952999,random,7b,development,pope_random_000491,2103,256,False,True,False
pope_adversarial,24.0860078060627,32.5571159696579,90.2266400080407,random,7b,development,pope_adversarial_000254,2103,256,True,True,False
visual_counterfact_size,79.75685891032218,38.70108878612518,103.67417499946896,random,7b,development,visual_counterfact_size_000504,2103,dense,False,False,False
mmstar,18.45040312767029,34.474325375556944,90.74706400861032,random,7b,prospective,mmstar_001320,2103,dense,True,True,False
visual_counterfact_size,23.2092724609375,50.240931401252745,120.08000099740457,random,7b,prospective,visual_counterfact_size_000193,2103,dense,False,False,False
pope_random,16.608731937408447,39.278955888748165,90.76691399968695,random,7b,development,pope_random_000579,2103,256,False,True,False
mmstar,18.69422353029251,48.08233471274376,99.94866199849639,random,7b,development,mmstar_000555,2103,dense,False,True,False
mmstar,16.018870463371275,44.55222225189209,91.29955800017342,random,7b,development,mmstar_001302,2103,dense,False,False,False
visual_counterfact_color,15.680859825611114,44.84949210166931,90.15499000088312,random,7b,development,visual_counterfact_color_000298,2103,432,True,True,False
visual_counterfact_color,31.411553738117217,80.63301970124245,162.43661900807638,random,7b,development,visual_counterfact_color_000339,2103,432,True,True,False
mmstar,17.118735415935515,133.1736877954006,310.8173360087676,random,7b,prospective,mmstar_000139,2103,dense,True,True,False
mmstar,17.292865393161772,33.27524546265602,90.74636400328018,random,7b,development,mmstar_001215,2103,dense,False,False,False
pope_random,21.824664764404297,31.77364096045494,90.82096398924477,random,7b,development,pope_random_000382,2103,256,True,True,False
mmstar,22.036955181360245,33.802933430671686,93.19355900515802,random,7b,development,mmstar_001178,2103,dense,False,False,False
pope_popular,25.62077997207642,33.84535147666931,91.21978998882696,random,7b,development,pope_popular_000106,2103,256,True,True,False
mmstar,42.02872701168061,53.1970691382885,136.127921010484,random,7b,development,mmstar_000381,2103,dense,False,False,False
mmstar,42.49999560236931,35.281918123960494,88.69006398890633,random,7b,development,mmstar_000637,2103,432,False,True,False
visual_counterfact_color,36.00519261240959,35.159097012281414,85.61664499575272,random,7b,prospective,visual_counterfact_color_000101,2103,432,True,True,False
pope_adversarial,33.55220377445221,35.82246055245399,87.11824000056367,random,7b,prospective,pope_adversarial_002772,2103,256,False,False,False
pope_popular,37.457068119049076,36.40871124267578,86.64522499020677,random,7b,development,pope_popular_000320,2103,256,False,False,False
pope_popular,37.7235948908329,39.99786354899406,94.44046700082254,random,7b,prospective,pope_popular_002490,2103,256,True,True,False
pope_adversarial,40.534658639431,39.03760753989219,88.5822249983903,random,7b,prospective,pope_adversarial_002347,2103,256,False,True,False
visual_counterfact_color,42.522455946207046,41.14563696622848,91.2199690064881,random,7b,development,visual_counterfact_color_000213,2103,432,True,True,False
mmstar,136.03573755502703,44.88060170650482,97.3186880000867,random,7b,prospective,mmstar_000464,2103,dense,False,False,False
pope_popular,38.175642795562744,42.04389640331268,89.94295199227054,random,7b,development,pope_popular_000056,2103,256,False,False,False
visual_counterfact_color,42.333277134895326,48.11924378752708,103.75393500726204,random,7b,prospective,visual_counterfact_color_000476,2103,432,True,True,False
mmstar,35.91484782218933,41.50607848405838,89.8940519982716,random,7b,development,mmstar_000260,2103,dense,False,False,False
pope_random,34.86256855487824,40.85506154179573,88.65003500250168,random,7b,prospective,pope_random_002592,2103,256,True,True,False
pope_random,33.76763059616089,41.28005302906036,89.6038960054284,random,7b,prospective,pope_random_002966,2103,256,True,True,False
visual_counterfact_size,33.621641664505006,47.32465992450714,99.60627599502914,random,7b,development,visual_counterfact_size_000242,2103,dense,False,False,False
mmstar,47.035520591735846,78.70277332544327,163.61661699193064,random,7b,prospective,mmstar_000054,2103,dense,False,False,False
visual_counterfact_size,29.59121701717377,56.073145995140074,116.16201000288129,random,7b,prospective,visual_counterfact_size_000721,2103,dense,True,True,False
visual_counterfact_color,24.585377774238587,42.32040972232819,89.09724999102764,random,7b,prospective,visual_counterfact_color_000327,2103,432,True,True,False
mmstar,26.821969664096834,43.92709941029549,93.43232699029613,random,7b,development,mmstar_001095,2103,dense,False,False,False
mmstar,39.15110896110535,71.36321382522584,151.93465299671516,random,7b,development,mmstar_001323,2103,dense,False,False,False
visual_counterfact_size,31.901363624334337,65.31499500870704,140.2530599880265,random,7b,prospective,visual_counterfact_size_000322,2103,dense,False,False,False
pope_adversarial,21.572112251520156,42.33707717299462,91.85527299996465,random,7b,development,pope_adversarial_000100,2103,256,False,True,True
visual_counterfact_color,22.067308148145674,41.31155665874481,90.67234500253107,random,7b,development,visual_counterfact_color_000419,2103,432,True,True,False
mmstar,23.55210504055023,44.56937692046166,98.61428500153124,random,7b,development,mmstar_000459,2103,dense,False,True,False
visual_counterfact_color,32.242486953735344,52.08058336734772,112.98193200491369,random,7b,prospective,visual_counterfact_color_000063,2103,432,True,True,False
visual_counterfact_color,25.94902433395385,43.91298949718475,94.50744600326288,random,7b,development,visual_counterfact_color_000310,2103,432,True,True,False
mmstar,30.03609804153442,44.39134853363037,95.67206499923486,random,7b,development,mmstar_001351,2103,dense,False,False,False
mmstar,31.905531933307643,47.315765153169636,102.02010200009681,random,7b,development,mmstar_000647,2103,dense,False,False,False
pope_random,27.7187673163414,39.947038282155994,90.09641999728046,random,7b,development,pope_random_000039,2103,256,False,True,False
mmstar,29.516751712560655,39.192609143257144,88.9480819896562,random,7b,development,mmstar_000182,2103,dense,True,True,False
visual_counterfact_size,30.430220725536348,44.37941248655319,100.81158300454263,random,7b,development,visual_counterfact_size_000126,2103,dense,True,True,False
mmstar,33.96279300808907,52.59869389533996,119.53619700216223,random,7b,prospective,mmstar_001221,2103,dense,False,True,False
mmstar,27.259551849365238,40.36718786716461,92.6944149978226,random,7b,development,mmstar_000253,2103,dense,False,False,False
visual_counterfact_color,26.03189454555511,95.2712831544876,236.36198999884073,random,7b,development,visual_counterfact_color_000080,2103,432,True,True,False
visual_counterfact_color,25.502085638046264,37.83134756207466,103.1820900097955,random,7b,development,visual_counterfact_color_000455,2103,432,False,True,True
pope_adversarial,28.513336943387984,32.473840298652654,92.83053300168831,random,7b,development,pope_adversarial_000422,2103,256,True,True,False
visual_counterfact_size,25.2201862847805,30.124801378250126,83.57545599574223,random,7b,development,visual_counterfact_size_000230,2103,dense,False,False,False
mmstar,55.7749403655529,55.72387771606445,152.36786899913568,random,7b,development,mmstar_001321,2103,432,False,False,False
mmstar,35.76059099435806,33.95003917694092,91.51512700191233,random,7b,prospective,mmstar_001191,2103,dense,False,False,False
pope_adversarial,36.10387444496155,33.919034609794615,89.47197700035758,random,7b,prospective,pope_adversarial_001519,2103,256,False,True,False
pope_random,35.425726032257074,34.099954924583436,89.15112000249792,random,7b,development,pope_random_000474,2103,256,True,True,False
mmstar,37.86833168029785,38.28562166571617,92.11075000348501,random,7b,prospective,mmstar_000491,2103,432,False,True,False
visual_counterfact_size,38.87040936231613,45.91802333593368,104.58656599803362,random,7b,prospective,visual_counterfact_size_000089,2103,dense,True,True,False
visual_counterfact_color,36.45574280500412,144.74278407931328,321.55100000090897,random,7b,development,visual_counterfact_color_000167,2103,432,True,True,False
visual_counterfact_color,28.573493390083314,36.983817636966705,86.9576719996985,random,7b,prospective,visual_counterfact_color_000131,2103,432,True,True,False
visual_counterfact_color,30.528943819999693,40.91705162286758,107.12943100952543,random,7b,development,visual_counterfact_color_000166,2103,432,True,True,False
mmstar,23.921988142728804,34.838429633378986,92.02178100531455,random,7b,prospective,mmstar_001039,2103,dense,False,False,False
mmstar,20.062521195411684,28.314787133932118,84.92307200504001,random,7b,prospective,mmstar_001247,2103,dense,False,False,False
visual_counterfact_color,18.604315410852433,28.49450576901436,86.44285699119791,random,7b,prospective,visual_counterfact_color_000102,2103,432,True,True,False
visual_counterfact_color,16.01936658382416,23.335653102397917,87.97381199838128,random,7b,prospective,visual_counterfact_color_000064,2103,432,True,True,False
visual_counterfact_size,17.518338794708253,26.71974166154861,101.20796000410337,random,7b,prospective,visual_counterfact_size_000187,2103,dense,False,False,False
pope_popular,15.9331532227993,20.185730439424514,98.02027100522537,random,7b,prospective,pope_popular_001278,2103,256,True,True,False
pope_adversarial,17.656505136489866,20.96416818737984,99.56324599625077,random,7b,prospective,pope_adversarial_001206,2103,256,True,True,False
pope_popular,17.012996463775636,21.407072710990906,97.88751299493015,random,7b,prospective,pope_popular_002232,2103,256,True,True,False
pope_random,23.213493378162383,23.222891323566436,96.50175699789543,random,7b,prospective,pope_random_002082,2103,256,True,True,False
pope_adversarial,23.378440475463865,26.319029842615127,96.53063600126188,random,7b,development,pope_adversarial_000595,2103,256,False,True,False
visual_counterfact_size,37.96284733891487,99.87796015024185,322.28999299695715,random,7b,development,visual_counterfact_size_000582,2103,dense,True,True,False
pope_random,32.89402569651604,29.389124453067776,86.68311400106177,random,7b,development,pope_random_000375,2103,256,False,True,False
visual_counterfact_size,41.63584239482879,38.81466163754463,104.68215499713551,random,7b,development,visual_counterfact_size_000626,2103,dense,True,True,False
pope_random,35.95845800876617,34.4507690012455,88.3198889932828,random,7b,prospective,pope_random_000900,2103,256,True,True,False
visual_counterfact_size,61.71831935644149,54.46233719229698,129.40762800280936,random,7b,development,visual_counterfact_size_000564,2103,dense,True,True,False
pope_adversarial,40.65626378178597,37.99333999633789,87.62114499404561,random,7b,development,pope_adversarial_000122,2103,256,False,False,False
visual_counterfact_color,46.33683182001114,40.49190335154533,97.4398769903928,random,7b,development,visual_counterfact_color_000290,2103,432,True,True,False
mmstar,41.97733717441559,37.03295558094978,89.6987949963659,random,7b,development,mmstar_001411,2103,dense,False,True,False
pope_popular,38.92146828413009,33.91484506487846,89.18674000597093,random,7b,development,pope_popular_000429,2103,256,False,True,False
visual_counterfact_size,55.72406357288361,48.89419440984725,131.28426899493206,random,7b,development,visual_counterfact_size_000605,2103,dense,False,False,False
mmstar,55.021078112125394,50.94407465219498,134.554065996781,random,7b,prospective,mmstar_000284,2103,432,False,True,False
pope_popular,36.43628441095352,35.21045099258423,93.10083099990152,random,7b,prospective,pope_popular_002328,2103,256,True,True,False
pope_random,33.44615386843682,34.40260162949562,90.98094100772869,random,7b,development,pope_random_000055,2103,256,False,True,False
mmstar,31.816941496133804,30.410335940122604,87.81412300595548,random,7b,development,mmstar_000289,2103,dense,False,False,False
visual_counterfact_color,34.02973374843597,31.761466790437698,94.24414900422562,random,7b,development,visual_counterfact_color_000215,2103,432,True,True,False
pope_popular,32.60246487736702,30.224974368810653,87.94691199727822,random,7b,prospective,pope_popular_001500,2103,256,False,False,False
mmstar,35.582548409700394,31.95542484283447,92.08750099060126,random,7b,development,mmstar_000766,2103,432,False,False,False
pope_popular,37.453063381910326,33.23498701930046,89.33602800243534,random,7b,prospective,pope_popular_002724,2103,256,True,True,False
mmstar,37.85584785461426,35.5165948176384,90.45997700013686,random,7b,development,mmstar_000540,2103,dense,False,False,False
mmstar,41.121652262210844,35.65433968305588,88.0374410044169,random,7b,development,mmstar_000697,2103,dense,True,True,False
pope_adversarial,43.103589241504665,37.14843875169754,89.44228698965162,random,7b,prospective,pope_adversarial_000324,2103,256,True,True,False
pope_adversarial,45.46419479846954,38.72537556171417,88.29208899987862,random,7b,development,pope_adversarial_000710,2103,256,True,True,False
pope_random,43.81540244579315,145.17015815496444,315.9982250072062,random,7b,development,pope_random_000234,2103,256,False,False,False
mmstar,48.286679410934454,39.252904700040816,90.60499600309413,random,7b,prospective,mmstar_001227,2103,dense,False,False,False
mmstar,49.56048722267151,39.52812094449997,93.02861099422444,random,7b,development,mmstar_000595,2103,dense,False,False,False
visual_counterfact_size,53.30928801298141,37.92609528779983,99.51647599518765,random,7b,prospective,visual_counterfact_size_000434,2103,dense,True,True,False
visual_counterfact_size,44.882251721620555,31.41546800017357,82.4240570073016,random,7b,prospective,visual_counterfact_size_000136,2103,dense,False,False,False
mmstar,46.894894934892655,21.08281497955322,90.66068500396796,random,7b,development,mmstar_000336,2103,dense,False,False,False
visual_counterfact_size,61.2311595261097,26.075608348846433,113.54461600421928,random,7b,development,visual_counterfact_size_000520,2103,dense,True,True,False
mmstar,52.5317277598381,23.36937243461609,102.47315699234605,random,7b,prospective,mmstar_000972,2103,dense,False,False,False
visual_counterfact_size,53.22630905508994,25.818052421808243,99.89849200064782,random,7b,development,visual_counterfact_size_000602,2103,dense,True,True,False
pope_adversarial,46.808601832389826,22.69382044672966,85.77464400150348,random,7b,development,pope_adversarial_000151,2103,256,False,True,False
mmstar,74.32225053668022,51.054951926469805,174.05595300078858,random,7b,development,mmstar_000729,2103,dense,True,True,False
pope_adversarial,34.35447651624679,28.100308051109316,88.75452399661299,random,7b,prospective,pope_adversarial_000852,2103,256,True,True,False
mmstar,31.050447620153427,29.974538815021518,94.397287000902,random,7b,development,mmstar_001014,2103,dense,False,False,False
mmstar,30.321704186201096,31.59568492412567,91.67581499787048,random,7b,development,mmstar_000781,2103,dense,False,False,False
pope_random,29.062049841880796,30.990714064836503,88.71610400092322,random,7b,development,pope_random_000524,2103,256,True,True,False
pope_random,28.335229210853573,33.67373061180115,95.96973199222703,random,7b,prospective,pope_random_000907,2103,256,False,True,False
pope_adversarial,29.25880033016205,34.974586551189425,101.70498400111683,random,7b,prospective,pope_adversarial_001308,2103,256,False,False,True
pope_adversarial,33.40269424438477,28.596601063013075,87.24490899476223,random,7b,prospective,pope_adversarial_000751,2103,256,False,True,False
visual_counterfact_color,41.45262378692627,38.18226133465767,114.07625100400764,random,7b,prospective,visual_counterfact_color_000180,2103,432,False,True,True
pope_popular,35.01741878509522,30.152076929807663,88.3266780001577,random,7b,development,pope_popular_000495,2103,256,False,True,False
pope_adversarial,40.502420191764834,31.763838509321214,90.99463099846616,random,7b,development,pope_adversarial_000131,2103,256,False,True,False
pope_adversarial,41.05204625129699,30.65346802711487,87.41533699503634,random,7b,development,pope_adversarial_000490,2103,256,True,True,False
mmstar,51.66578992486001,36.786337902545924,101.11362099996768,random,7b,prospective,mmstar_000184,2103,432,False,True,False
visual_counterfact_size,50.61699997782708,36.69029169917106,99.46479699283373,random,7b,development,visual_counterfact_size_000076,2103,dense,True,True,False
visual_counterfact_color,62.25132615804672,46.15370002508163,117.81077299383469,random,7b,development,visual_counterfact_color_000297,2103,432,True,True,False
visual_counterfact_color,44.63598164081574,34.268207061290745,87.95105200260878,random,7b,development,visual_counterfact_color_000235,2103,432,True,True,False
pope_random,39.79372398495674,33.0378188753128,89.69178500410635,random,7b,prospective,pope_random_001248,2103,256,False,False,False
visual_counterfact_size,54.681032973527905,41.85494262933731,114.55157599993981,random,7b,prospective,visual_counterfact_size_000146,2103,dense,True,True,False
mmstar,38.617576507329936,30.532943564653397,95.1461500080768,random,7b,development,mmstar_001047,2103,dense,False,False,False
pope_popular,37.27013448596,24.060068278312684,95.25374899385497,random,7b,prospective,pope_popular_002808,2103,256,False,False,True
visual_counterfact_color,36.485437998771665,22.509506235122682,95.64768499694765,random,7b,development,visual_counterfact_color_000357,2103,432,True,True,False
visual_counterfact_size,38.832228915691374,24.545607564449313,103.36085798917338,random,7b,development,visual_counterfact_size_000177,2103,dense,True,True,False
pope_adversarial,32.485321750640864,21.746663349866868,91.12162100791465,random,7b,development,pope_adversarial_000722,2103,256,True,True,False
mmstar,33.090756740570065,25.922472542524336,94.22646899474785,random,7b,prospective,mmstar_000803,2103,dense,True,True,False
mmstar,31.907130851745602,31.91256114721298,108.45699699711986,random,7b,development,mmstar_000935,2103,dense,False,False,False
visual_counterfact_size,46.33206946492195,44.129551267623896,131.88446300046053,random,7b,prospective,visual_counterfact_size_000411,2103,dense,True,True,False
visual_counterfact_color,35.180360336303714,31.341674515008926,91.41268700477667,random,7b,prospective,visual_counterfact_color_000420,2103,432,True,True,False
pope_popular,34.789232995510105,31.368361163139344,89.4345870037796,random,7b,development,pope_popular_000735,2103,256,False,True,False
pope_popular,35.395679054260256,31.10524130344391,88.670484998147,random,7b,development,pope_popular_000420,2103,256,True,True,False
pope_random,35.05847702026367,31.446187896728514,88.6039759934647,random,7b,development,pope_random_000555,2103,256,False,True,False
pope_adversarial,36.79332513332367,32.10206369400024,90.44066700153053,random,7b,development,pope_adversarial_000385,2103,256,False,True,False
mmstar,38.846348309516905,29.957343813180923,88.95257099356968,random,7b,prospective,mmstar_000720,2103,dense,True,True,False
pope_adversarial,39.98273031711578,30.894982322454453,92.23964900593273,random,7b,development,pope_adversarial_000085,2103,256,True,True,False
visual_counterfact_size,61.3142029285431,82.40820957422257,355.31851201085374,random,7b,prospective,visual_counterfact_size_000617,2103,dense,False,False,False
visual_counterfact_color,49.31823082923889,18.719513807296753,100.06978100864217,random,7b,prospective,visual_counterfact_color_000014,2103,432,True,True,False
visual_counterfact_size,56.027039103508,20.875104250907896,113.81507400074042,random,7b,development,visual_counterfact_size_000082,2103,dense,True,True,False
visual_counterfact_color,39.73889294862747,18.387778846025466,88.2450289936969,random,7b,development,visual_counterfact_color_000136,2103,432,True,True,False
mmstar,36.559823244810104,18.527512764930727,86.04139099770691,random,7b,prospective,mmstar_000577,2103,432,False,False,True
mmstar,39.20202660560608,58.80535844802857,237.65978700248525,random,7b,prospective,mmstar_000257,2103,432,False,True,False
visual_counterfact_size,48.76427322626114,30.411516308784485,114.99167200236116,random,7b,development,visual_counterfact_size_000068,2103,dense,False,False,False
pope_popular,36.17192543268204,23.633078441619876,88.21958900080062,random,7b,development,pope_popular_000195,2103,256,False,True,False
mmstar,36.215773084163665,26.587785480022433,91.86049300478771,random,7b,development,mmstar_000142,2103,432,False,False,False
visual_counterfact_color,38.359955101013185,26.91855583190918,92.67611498944461,random,7b,prospective,visual_counterfact_color_000385,2103,432,True,True,False
pope_adversarial,37.89180537223816,27.783054006099704,90.6108550116187,random,7b,prospective,pope_adversarial_002022,2103,256,False,False,False
visual_counterfact_color,56.64403296947479,129.88118434548377,553.6274320038501,random,7b,development,visual_counterfact_color_000165,2103,432,True,True,False
pope_random,36.9118622648716,15.43225869178772,87.07205000973772,random,7b,prospective,pope_random_001141,2103,256,False,True,False
mmstar,35.218844368457795,17.097686561346052,86.21888900233898,random,7b,development,mmstar_000802,2103,dense,False,False,False
pope_popular,32.48610562562943,20.6323776113987,92.41238799586426,random,7b,prospective,pope_popular_002941,2103,256,False,True,False
mmstar,32.60391488671303,22.493037725687028,89.34485699865036,random,7b,development,mmstar_000290,2103,432,False,False,False
visual_counterfact_size,54.32020425319672,50.90776875972748,189.01083199307323,fastv,13b,prospective,visual_counterfact_size_000296,2103,dense,True,True,False
pope_random,44.704397035837175,49.194294744729994,142.21300999633968,fastv,13b,development,pope_random_000330,2103,256,True,True,False
pope_popular,48.51047450184823,54.115774540901185,140.8490339963464,fastv,13b,prospective,pope_popular_002449,2103,432,True,True,False
